routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
etpmv	LNU/x2	1024	1.1228	1.1765	1.1200	1.1235	1.1176	1.1176	1.1171	1.1210	1.1205
etpmv	LTN	128	2.2414	0.8608	2.2342	2.2196	2.2343	2.2343	2.2300	2.2331	2.1897
etpmv	LTN	256	2.2140	1.4803	2.1599	2.1918	2.2065	2.2065	2.1969	2.2096	2.1921
etpmv	LTN	512	2.2200	1.6638	2.1916	2.1933	2.2234	2.2234	2.2233	2.2183	2.2075
etpmv	LTN	1024	2.1299	1.9202	2.0955	2.1289	2.1183	2.1183	2.1312	2.0928	2.1300
etpmv	LTN/x-1	128	2.2141	0.8042	2.2152	2.1988	2.2218	2.2218	2.1238	2.2050	2.1792
etpmv	LTN/x-1	256	2.1586	1.4820	2.1949	2.1864	2.1981	2.1981	2.2013	2.1883	2.1813
etpmv	LTN/x-1	512	2.1471	1.6541	2.2088	2.0912	2.2129	2.2129	2.2071	2.1735	2.2091
etpmv	LTN/x-1	1024	2.0606	1.9383	2.1059	2.1280	2.0759	2.0759	2.0587	2.0393	2.1054
etpmv	LTN/x2	128	2.2229	0.8327	2.2226	2.2043	2.2171	2.2171	2.2111	2.1785	2.1899
etpmv	LTN/x2	256	2.1902	1.4646	2.1821	2.1976	2.1948	2.1948	2.2004	2.1985	2.1818
etpmv	LTN/x2	512	2.1967	1.6523	2.2134	2.1928	2.2146	2.2146	2.1963	2.2185	2.2030
etpmv	LTN/x2	1024	2.1098	1.8980	2.1074	2.1300	2.1174	2.1174	2.1015	2.1021	2.1221
etpmv	LTU	128	2.1851	0.8167	2.2757	2.2016	2.2652	2.2652	2.2526	2.2234	2.1640
etpmv	LTU	256	2.2074	1.5170	2.2227	2.2184	2.2159	2.2159	2.2222	2.2175	2.1915
etpmv	LTU	512	2.1782	1.6773	2.2152	2.2172	2.2105	2.2105	2.1902	2.2059	2.2072
etpmv	LTU	1024	2.1293	1.8511	2.1357	2.1460	2.1220	2.1220	2.1361	2.1120	2.0576
etpmv	LTU/x-1	128	2.2109	0.7911	2.0595	2.1911	2.0788	2.0788	2.2234	2.2372	2.1756
etpmv	LTU/x-1	256	2.2047	1.4847	2.0462	2.2014	2.0602	2.0602	2.1874	2.2118	2.1715
etpmv	LTU/x-1	512	2.2208	1.6624	2.0758	2.1522	2.0659	2.0659	2.1580	2.2061	2.1942
etpmv	LTU/x-1	1024	2.1042	1.7302	2.0699	2.0966	2.1231	2.1231	2.1345	2.0874	1.9884
etpmv	LTU/x2	128	2.2217	0.7677	2.1111	2.1919	2.2331	2.2331	2.2256	2.2294	2.1671
etpmv	LTU/x2	256	2.2035	1.4849	2.1961	2.1978	2.2037	2.2037	2.2088	2.2105	2.1620
etpmv	LTU/x2	512	2.2196	1.6642	2.2166	2.1642	2.2219	2.2219	2.0479	2.2175	2.2111
etpmv	LTU/x2	1024	2.1021	1.8142	2.1195	1.9132	1.8555	1.8555	2.0329	2.1134	2.0698
etpmv	UNN	128	1.1556	0.5750	1.1494	1.1290	0.9991	0.9991	1.0269	1.0246	1.0218
etpmv	UNN	256	1.2207	0.8725	1.2087	1.0994	1.1101	1.1101	1.0811	1.1156	1.1057
etpmv	UNN	512	1.2371	0.9571	1.2872	1.1932	1.1175	1.1175	1.0558	1.1283	1.1291
etpmv	UNN	1024	1.2807	1.0588	1.2713	1.2773	1.1219	1.1219	1.1291	1.1207	1.0513
etpmv	UNN/x-1	128	1.0782	0.5972	1.0814	1.0828	1.0825	1.0825	1.0836	1.0827	1.0784
etpmv	UNN/x-1	256	1.1052	0.8776	1.1056	1.1098	1.1095	1.1095	1.1072	1.1096	1.0959
etpmv	UNN/x-1	512	1.1244	0.9550	1.1209	1.1252	1.0888	1.0888	1.0899	1.1243	1.1282
etpmv	UNN/x-1	1024	1.1119	1.0479	1.0851	1.1023	1.0999	1.0999	1.1171	1.1129	1.1180
etpmv	UNN/x2	128	1.0780	0.5234	1.0825	1.0720	1.0706	1.0706	1.0801	1.0803	1.0082
etpmv	UNN/x2	256	1.1106	0.8349	1.1162	1.1137	1.1148	1.1148	1.1126	1.1119	1.0415
etpmv	UNN/x2	512	1.1225	0.9039	1.1270	1.1267	1.1206	1.1206	1.1224	1.0943	1.1069
etpmv	UNN/x2	1024	1.0398	1.0385	1.1218	1.1270	1.1153	1.1153	1.1029	1.1069	1.1184
etpmv	UNU	128	1.2553	0.6077	1.2409	1.2390	1.0972	1.0972	1.0969	1.0967	1.0941
etpmv	UNU	256	1.2846	0.9020	1.2790	1.2788	1.1235	1.1235	1.1098	1.1208	1.1201
etpmv	UNU	512	1.2798	0.9461	1.2872	1.2896	1.1302	1.1302	1.1254	1.1081	1.0494
etpmv	UNU	1024	1.2540	1.0459	1.2765	1.2795	1.1276	1.1276	1.1209	1.1052	1.1260
etpmv	UNU/x-1	128	1.0883	0.5907	1.0974	1.0971	1.1060	1.1060	1.1059	1.0947	1.0949
etpmv	UNU/x-1	256	1.1116	0.8869	1.1165	1.1166	1.1194	1.1194	1.1194	1.1224	1.1102
etpmv	UNU/x-1	512	1.1195	0.9551	1.1320	1.1300	1.0856	1.0856	1.1315	1.1335	1.1216
etpmv	UNU/x-1	1024	1.1118	1.0484	1.1128	1.1121	1.1071	1.1071	1.1199	1.1188	1.1127
etpmv	UNU/x2	128	1.0877	0.5805	1.0974	1.0971	1.0638	1.0638	1.1060	1.0953	1.1013
etpmv	UNU/x2	256	1.0644	0.8818	1.1227	1.1188	1.1243	1.1243	1.1189	1.0713	1.1267
etpmv	UNU/x2	512	1.1269	0.9545	1.1307	1.1271	1.1309	1.1309	1.1300	1.1282	1.1275
etpmv	UNU/x2	1024	1.1212	1.0541	1.1185	1.1267	1.1238	1.1238	1.1220	1.1164	1.1087
etpmv	UTN	128	2.1719	0.8509	2.1960	2.1335	2.2228	2.2228	2.1277	2.1934	2.2023
etpmv	UTN	256	2.1007	1.4965	2.0972	2.1077	2.1030	2.1030	2.1100	2.1120	2.0833
etpmv	UTN	512	2.1083	1.6716	2.1061	2.0962	2.1187	2.1187	2.0692	2.1194	2.1041
etpmv	UTN	1024	2.0057	1.9500	2.0340	2.0400	2.0238	2.0238	2.0525	2.0502	2.0326
etpmv	UTN/x-1	128	2.1776	0.7759	2.1234	2.1053	2.1627	2.1627	2.1261	2.1731	2.1913
etpmv	UTN/x-1	256	2.1076	1.4704	2.0510	2.0757	2.0711	2.0711	2.1138	2.1178	2.0780
etpmv	UTN/x-1	512	2.1267	1.5966	2.0672	2.1225	2.1053	2.1053	2.1366	2.1299	2.1047
etpmv	UTN/x-1	1024	2.0060	1.9325	2.0492	1.9452	2.0430	2.0430	2.0253	2.0536	2.0274
etpmv	UTN/x2	128	2.1895	0.8280	2.1755	2.1067	2.2085	2.2085	2.1282	2.1743	2.1324
etpmv	UTN/x2	256	2.1193	1.4772	2.1047	2.0948	2.1133	2.1133	2.1016	2.1069	2.0777
etpmv	UTN/x2	512	2.1350	1.5728	2.1289	2.1244	2.0461	2.0461	2.1351	2.1316	2.0722
etpmv	UTN/x2	1024	2.0197	1.9349	1.9518	2.0183	1.9821	1.9821	2.0353	2.0285	2.0158
etpmv	UTU	128	2.2186	0.8579	2.2295	2.1497	2.2356	2.2356	2.1440	2.1884	2.2018
etpmv	UTU	256	2.1322	1.4903	2.1086	2.1042	1.7116	1.7116	2.1074	2.1124	2.0853
etpmv	UTU	512	2.1410	1.6611	2.1214	2.1040	2.0947	2.0947	2.1168	2.1204	2.0818
etpmv	UTU	1024	2.0206	1.9478	2.0313	2.0072	2.0181	2.0181	2.0342	2.0346	2.0207
etpmv	UTU/x-1	128	2.1709	0.7693	2.2278	2.1685	2.2200	2.2200	2.1434	2.1803	2.0614
etpmv	UTU/x-1	256	2.1229	1.3868	2.1136	2.1187	2.1035	2.1035	2.1195	2.1143	1.9492
etpmv	UTU/x-1	512	2.1325	1.5540	2.1203	2.1376	2.1336	2.1336	2.1345	2.1300	1.9454
etpmv	UTU/x-1	1024	2.0440	1.8748	2.0502	2.0350	2.0437	2.0437	2.0132	2.0020	1.9906
etpmv	UTU/x2	128	2.1998	0.8168	2.2318	2.1187	2.2217	2.2217	2.1222	2.1936	2.1683
etpmv	UTU/x2	256	2.1219	1.4698	2.1104	2.1182	1.9489	1.9489	2.1088	2.1225	2.0855
etpmv	UTU/x2	512	2.1323	1.6531	2.1402	2.1376	2.1305	2.1305	2.1344	2.1297	1.9597
etpmv	UTU/x2	1024	2.0335	1.9297	2.0321	2.0328	2.0351	2.0351	2.0182	2.0089	1.8281
etpsv	LNN	128	1.0250	1.2126	1.2139	1.2145	1.2061	1.2061	1.2065	1.1556	1.2050
etpsv	LNN	256	1.1762	1.2485	1.2568	1.2150	1.2472	1.2472	1.2500	1.2496	1.2382
etpsv	LNN	512	1.1446	1.2745	1.2791	1.2806	1.2715	1.2715	1.2737	1.1485	1.2571
etpsv	LNN	1024	0.0575	0.0570	0.0573	0.0576	0.0575	0.0575	0.0577	0.0576	0.0573
etpsv	LNN/x-1	128	1.0611	1.0704	1.0678	1.0684	1.0578	1.0578	1.0680	1.0680	1.0590
etpsv	LNN/x-1	256	1.1039	1.1034	1.0993	1.0990	1.1004	1.1004	1.1001	1.1031	1.1006
etpsv	LNN/x-1	512	1.1173	1.1059	1.1108	1.0986	1.1207	1.1207	1.1012	1.1206	1.1220
etpsv	LNN/x-1	1024	0.0576	0.0575	0.0573	0.0576	0.0572	0.0572	0.0577	0.0574	0.0575
etpsv	LNN/x2	128	1.0702	0.9999	1.0668	1.0676	1.0675	1.0675	1.0582	1.0685	0.9980
etpsv	LNN/x2	256	1.1010	1.0313	1.0957	1.0977	1.0982	1.0982	1.1030	1.1000	1.0308
etpsv	LNN/x2	512	1.1113	1.0558	1.1127	1.1022	1.1180	1.1180	1.1196	1.1103	1.1184
etpsv	LNN/x2	1024	0.0571	0.0573	0.0572	0.0574	0.0571	0.0571	0.0572	0.0572	0.0573
etpsv	LNU	128	1.2209	1.2197	1.2336	1.2334	1.2153	1.2153	1.2281	1.1692	1.2169
etpsv	LNU	256	1.2550	1.2657	1.2667	1.2623	1.2641	1.2641	1.2570	1.2517	1.2563
etpsv	LNU	512	0.7737	0.7886	0.7867	0.7678	0.7847	0.7847	0.7862	0.7890	0.7902
etpsv	LNU	1024	0.0403	0.0402	0.0403	0.0404	0.0403	0.0403	0.0402	0.0401	0.0404
etpsv	LNU/x-1	128	1.0977	1.0978	1.0877	1.0987	1.0852	1.0852	1.0845	1.0742	0.9959
etpsv	LNU/x-1	256	1.1042	1.1069	1.1129	1.1151	1.1088	1.1088	1.0727	1.1115	1.0612
etpsv	LNU/x-1	512	0.7079	0.7119	0.6983	0.7008	0.7098	0.7098	0.7081	0.7106	0.7042
etpsv	LNU/x-1	1024	0.0403	0.0404	0.0405	0.0404	0.0405	0.0405	0.0404	0.0405	0.0403
etpsv	LNU/x2	128	0.9855	1.0866	0.9693	1.0984	1.0419	1.0419	1.0849	1.0623	1.0847
etpsv	LNU/x2	256	1.0719	1.1142	1.1176	1.1095	1.1092	1.1092	1.1117	1.0979	1.1017
etpsv	LNU/x2	512	0.7096	0.6835	0.6886	0.7016	0.6962	0.6962	0.7095	0.7054	0.6837
etpsv	LNU/x2	1024	0.0402	0.0401	0.0403	0.0402	0.0403	0.0403	0.0401	0.0402	0.0402
etpsv	LTN	128	2.0297	1.9747	2.0610	2.1239	2.0080	2.0080	2.1303	2.1678	2.0986
etpsv	LTN	256	1.9750	1.9909	2.0608	2.0775	2.0779	2.0779	2.0777	2.0502	2.0725
etpsv	LTN	512	2.0160	2.0237	2.0293	2.0935	2.0974	2.0974	2.0920	2.0608	2.1094
etpsv	LTN	1024	0.0596	0.0596	0.0597	0.0599	0.0599	0.0599	0.0598	0.0600	0.0598
etpsv	LTN/x-1	128	2.0945	2.0738	2.1333	2.1612	2.1075	2.1075	2.1202	2.1618	2.0991
etpsv	LTN/x-1	256	2.0032	2.0013	2.0734	2.1054	2.0501	2.0501	2.0895	2.0943	2.0866
etpsv	LTN/x-1	512	2.0279	2.0290	2.0822	2.0650	2.0789	2.0789	1.9392	2.1228	2.1260
etpsv	LTN/x-1	1024	0.0596	0.0595	0.0598	0.0602	0.0598	0.0598	0.0599	0.0598	0.0601
etpsv	LTN/x2	128	2.1339	2.0715	2.0939	2.1067	2.0974	2.0974	2.1189	2.1611	2.0999
etpsv	LTN/x2	256	1.9950	1.9968	2.0997	1.9302	2.0591	2.0591	2.0622	2.0916	2.0947
etpsv	LTN/x2	512	2.0258	2.0134	2.0713	2.1190	2.1204	2.1204	2.1208	2.1257	2.1176
etpsv	LTN/x2	1024	0.0593	0.0589	0.0598	0.0596	0.0594	0.0594	0.0595	0.0591	0.0594
etpsv	LTU	128	2.0597	2.0040	2.1398	2.1605	2.1001	2.1001	2.1370	2.2018	2.1305
etpsv	LTU	256	1.9929	1.9803	2.0893	2.0914	2.0887	2.0887	2.0844	2.0896	2.0863
etpsv	LTU	512	1.1346	1.1270	1.1542	1.1648	1.1381	1.1381	1.1272	1.1652	1.1596
etpsv	LTU	1024	0.0412	0.0410	0.0410	0.0411	0.0411	0.0411	0.0410	0.0409	0.0411
etpsv	LTU/x-1	128	2.1314	2.0555	2.1233	2.1568	2.0756	2.0756	2.1509	2.1846	2.0842
etpsv	LTU/x-1	256	2.0191	1.9795	2.1096	2.1045	2.1079	2.1079	2.1150	2.1067	2.0635
etpsv	LTU/x-1	512	1.1361	1.1183	1.1603	1.1553	1.1399	1.1399	1.1678	1.1700	1.1542
etpsv	LTU/x-1	1024	0.0407	0.0407	0.0412	0.0411	0.0410	0.0410	0.0409	0.0409	0.0410
etpsv	LTU/x2	128	2.0897	2.0931	2.1148	2.1705	2.1136	2.1136	2.1051	2.1863	2.1217
etpsv	LTU/x2	256	1.9148	2.0193	2.1008	2.1114	2.1093	2.1093	2.1002	2.1054	2.1054
etpsv	LTU/x2	512	1.1422	1.1416	1.1633	1.1489	1.1676	1.1676	1.1621	1.1707	1.1695
etpsv	LTU/x2	1024	0.0407	0.0406	0.0409	0.0408	0.0408	0.0408	0.0408	0.0407	0.0408
etpsv	UNN	128	1.1397	1.1463	1.1331	1.1563	1.1537	1.1537	1.1494	1.1517	1.1813
etpsv	UNN	256	1.1858	1.1863	1.1961	1.1788	1.2028	1.2028	1.2030	1.2191	1.1825
etpsv	UNN	512	1.2660	1.2428	1.2714	1.2758	1.2526	1.2526	1.2573	1.2535	1.2486
etpsv	UNN	1024	0.0736	0.0738	0.0735	0.0739	0.0734	0.0734	0.0738	0.0739	0.0734
etpsv	UNN/x-1	128	1.0742	1.0746	1.0691	1.0440	1.0744	1.0744	1.0653	1.0744	1.0752
etpsv	UNN/x-1	256	1.0940	1.1059	1.0959	1.1039	1.1068	1.1068	1.1040	1.1066	1.1039
etpsv	UNN/x-1	512	1.1197	1.0907	1.1195	1.1218	1.1178	1.1178	1.1201	1.1231	1.0777
etpsv	UNN/x-1	1024	0.0729	0.0722	0.0728	0.0727	0.0727	0.0727	0.0729	0.0729	0.0729
etpsv	UNN/x2	128	1.0661	1.0740	1.0694	1.0707	1.0734	1.0734	1.0733	1.0602	1.0627
etpsv	UNN/x2	256	1.1053	1.0189	1.1011	1.0943	1.1067	1.1067	1.0963	1.1041	1.1062
etpsv	UNN/x2	512	1.1224	1.1201	1.1212	1.1222	1.1210	1.1210	1.1085	1.1229	1.1228
etpsv	UNN/x2	1024	0.0719	0.0721	0.0721	0.0722	0.0716	0.0716	0.0720	0.0723	0.0723
etpsv	UNU	128	1.2422	1.2428	1.2079	1.2385	1.2341	1.2341	1.2340	1.2336	1.2072
etpsv	UNU	256	1.2690	1.2443	1.2701	1.2574	1.2601	1.2601	1.2334	1.2591	1.2339
etpsv	UNU	512	0.8913	0.9344	0.9528	0.9539	0.9360	0.9360	0.9394	0.8716	0.9485
etpsv	UNU	1024	0.0456	0.0457	0.0456	0.0455	0.0457	0.0457	0.0458	0.0456	0.0453
etpsv	UNU/x-1	128	1.0628	1.0871	1.0797	1.0803	1.0884	1.0884	1.0902	1.0657	1.0894
etpsv	UNU/x-1	256	1.0843	1.1012	1.1073	1.1045	1.0949	1.0949	1.1115	1.1037	1.1113
etpsv	UNU/x-1	512	0.8876	0.8906	0.8879	0.8925	0.8951	0.8951	0.8948	0.8910	0.8950
etpsv	UNU/x-1	1024	0.0457	0.0456	0.0458	0.0458	0.0458	0.0458	0.0457	0.0455	0.0455
etpsv	UNU/x2	128	1.0772	1.0799	1.0656	1.0807	1.0845	1.0845	1.0900	1.0893	1.0765
etpsv	UNU/x2	256	1.1130	1.1126	1.1100	1.1103	1.1117	1.1117	1.1106	1.0799	1.1111
etpsv	UNU/x2	512	0.8613	0.8624	0.8624	0.8590	0.8612	0.8612	0.8627	0.8438	0.8621
etpsv	UNU/x2	1024	0.0452	0.0452	0.0452	0.0455	0.0455	0.0455	0.0454	0.0453	0.0454
etpsv	UTN	128	2.1722	2.1988	2.3074	2.3128	2.1840	2.1840	2.1931	2.2137	2.1935
etpsv	UTN	256	2.1854	2.1862	2.3157	2.3531	2.1778	2.1778	2.1798	2.1825	2.1363
etpsv	UTN	512	2.1804	2.1981	2.4208	2.4162	2.2017	2.2017	2.1849	2.2000	2.0833
etpsv	UTN	1024	0.0632	0.0634	0.0633	0.0634	0.0633	0.0633	0.0632	0.0633	0.0630
etpsv	UTN/x-1	128	2.1682	2.1559	2.1981	2.2031	1.7412	1.7412	1.7731	1.7730	1.7071
etpsv	UTN/x-1	256	2.1427	2.0979	2.1886	2.1783	1.7928	1.7928	1.7486	1.7849	1.7937
etpsv	UTN/x-1	512	1.9297	2.1663	2.1873	2.2069	1.8248	1.8248	1.8156	1.6768	1.8040
etpsv	UTN/x-1	1024	0.0638	0.0639	0.0638	0.0642	0.0630	0.0630	0.0632	0.0629	0.0631
etpsv	UTN/x2	128	2.1637	2.1554	2.1986	2.1615	1.7652	1.7652	1.7703	1.7753	1.7642
etpsv	UTN/x2	256	2.1488	2.1452	2.1893	2.1489	1.7718	1.7718	1.7925	1.7943	1.7788
etpsv	UTN/x2	512	2.1491	2.1719	1.9855	2.0925	1.8277	1.8277	1.7632	1.8206	1.8308
etpsv	UTN/x2	1024	0.0625	0.0629	0.0629	0.0631	0.0623	0.0623	0.0622	0.0622	0.0622
etpsv	UTU	128	2.2249	2.2163	2.3312	2.3403	2.2040	2.2040	2.2042	2.2196	2.2052
etpsv	UTU	256	2.1793	2.1882	2.3645	2.3557	2.1772	2.1772	2.1547	2.1909	2.1780
etpsv	UTU	512	1.0412	1.0467	1.0787	1.0810	1.0438	1.0438	1.0445	1.0467	1.0464
etpsv	UTU	1024	0.0407	0.0406	0.0408	0.0408	0.0405	0.0405	0.0406	0.0405	0.0407
etpsv	UTU/x-1	128	2.1919	2.1783	2.2732	2.2817	1.7607	1.7607	1.7651	1.7818	1.7721
etpsv	UTU/x-1	256	2.1621	1.9919	2.2232	2.2133	1.6710	1.6710	1.7671	1.7789	1.7079
etpsv	UTU/x-1	512	0.9759	0.9791	0.9918	0.9900	0.8936	0.8936	0.8920	0.8907	0.8920
etpsv	UTU/x-1	1024	0.0405	0.0407	0.0408	0.0409	0.0404	0.0404	0.0403	0.0404	0.0402
etpsv	UTU/x2	128	2.1948	2.1311	2.2692	2.2804	1.7600	1.7600	1.5275	1.7785	1.7712
etpsv	UTU/x2	256	2.1485	2.1567	2.1976	2.2012	1.7675	1.7675	1.6550	1.7712	1.7779
etpsv	UTU/x2	512	0.9789	0.9807	0.9247	0.9905	0.8355	0.8355	0.8926	0.8849	0.8908
etpsv	UTU/x2	1024	0.0402	0.0403	0.0404	0.0405	0.0399	0.0399	0.0399	0.0399	0.0398
etrmm	LLNN	64	2.6829	1.0611	1.0384	0.8776	1.1762	1.1762	1.1731	1.1791	1.1735
etrmm	LLNN	128	2.9070	1.7894	1.5528	1.4692	1.2028	1.2028	1.2261	1.2275	1.2166
etrmm	LLNN	256	3.1328	2.6764	2.0522	1.9464	1.2595	1.2595	1.2284	1.2581	1.2434
etrmm	LLNN	512	3.1980	3.0463	2.4350	2.3658	1.2677	1.2677	1.2785	1.2695	1.2768
etrmm	LLNU	64	2.6678	1.0570	1.0601	0.9225	1.1803	1.1803	1.1643	1.1838	1.1799
etrmm	LLNU	128	2.8956	1.7826	1.5547	1.4617	1.2273	1.2273	1.2161	1.2257	1.2276
etrmm	LLNU	256	3.1476	2.7067	2.0418	1.9698	1.2554	1.2554	1.2492	1.2547	1.2570
etrmm	LLNU	512	3.1871	3.0369	2.4445	2.3823	1.2814	1.2814	1.2807	1.2799	1.2774
etrmm	LLTN	64	2.5648	1.0219	2.2095	1.6569	2.2320	2.2320	2.2478	2.2255	2.1608
etrmm	LLTN	128	2.9483	1.7592	2.1508	2.0264	2.1469	2.1469	2.1558	2.1509	2.1011
etrmm	LLTN	256	3.1284	2.6063	2.1086	2.0666	2.0840	2.0840	2.0794	2.1015	1.9840
etrmm	LLTN	512	3.1880	3.0457	2.1078	2.0714	2.1128	2.1128	2.1332	2.1358	2.1255
etrmm	LLTU	64	2.6425	1.0626	2.2698	1.6313	2.2345	2.2345	2.1141	2.1642	2.0870
etrmm	LLTU	128	2.9365	1.8032	2.1645	2.0639	2.1484	2.1484	2.0861	2.1459	2.1395
etrmm	LLTU	256	3.1043	2.6073	2.0882	2.0497	2.0765	2.0765	2.0776	2.0901	2.0212
etrmm	LLTU	512	3.1611	3.0330	2.1186	2.0887	2.1318	2.1318	2.1090	2.1215	2.1274
etrmm	LUNN	64	2.5369	0.9821	0.9933	0.8917	0.9918	0.9918	0.9883	0.9829	1.0103
etrmm	LUNN	128	2.7510	1.7047	1.5680	1.4377	1.0462	1.0462	1.0807	1.0463	1.0433
etrmm	LUNN	256	3.0823	2.6116	2.0348	1.9914	1.1111	1.1111	1.1079	1.0980	1.0912
etrmm	LUNN	512	3.1750	3.0220	2.4733	2.4025	1.1226	1.1226	1.1227	1.1192	1.1199
etrmm	LUNU	64	2.6399	1.0270	1.0670	0.9326	1.0458	1.0458	1.0331	1.0495	1.0465
etrmm	LUNU	128	2.8273	1.7977	1.5676	1.4839	1.0856	1.0856	1.0869	1.0709	1.0825
etrmm	LUNU	256	3.1290	2.6482	2.0716	2.0049	1.1080	1.1080	1.1075	1.1120	1.1100
etrmm	LUNU	512	3.1780	3.0231	2.4641	2.3727	1.1160	1.1160	1.1212	1.1178	1.1171
etrmm	LUTN	64	2.6741	1.0474	2.2225	1.6430	2.2760	2.2760	2.2716	2.2834	2.2367
etrmm	LUTN	128	2.9325	1.7414	2.1734	2.0719	2.0881	2.0881	2.1190	2.1069	2.1090
etrmm	LUTN	256	3.1233	2.6617	1.9917	2.0765	2.0522	2.0522	2.0618	2.0691	2.0586
etrmm	LUTN	512	3.1866	3.0086	2.1175	2.0883	2.1197	2.1197	2.1283	2.1123	2.1079
etrmm	LUTU	64	2.6787	1.0510	2.2671	1.6581	2.3068	2.3068	2.3173	2.3010	2.2899
etrmm	LUTU	128	2.9121	1.7758	2.2047	2.0788	2.1398	2.1398	2.1269	2.1049	1.8737
etrmm	LUTU	256	3.1318	2.5649	2.1017	2.0450	2.1043	2.1043	2.1161	2.1151	2.0288
etrmm	LUTU	512	3.1963	2.9828	2.1155	2.0899	2.1406	2.1406	2.1467	2.1330	2.1407
etrmm	RLNN	64	2.6420	0.9929	1.1170	0.9130	1.1095	1.1095	1.1086	1.0984	1.1090
etrmm	RLNN	128	2.9448	1.7806	1.6155	1.4426	1.1108	1.1108	1.1075	1.1049	1.1073
etrmm	RLNN	256	3.1235	2.4057	2.0995	2.0564	1.1262	1.1262	1.1237	1.1250	1.1177
etrmm	RLNN	512	3.1701	2.8916	2.5105	2.4362	1.1319	1.1319	1.1337	1.1334	1.1331
etrmm	RLNU	64	2.4140	0.9770	1.1173	0.9138	1.1086	1.1086	1.1116	1.0884	1.1096
etrmm	RLNU	128	2.9369	1.7841	1.6170	1.4411	1.1055	1.1055	1.1075	1.1107	1.0813
etrmm	RLNU	256	3.1181	2.4233	2.1136	1.9917	1.1259	1.1259	1.1156	1.1256	1.1227
etrmm	RLNU	512	3.1945	2.8873	2.4676	2.4365	1.1231	1.1231	1.1324	1.1332	1.1315
etrmm	RLTN	64	2.6352	0.9945	1.1025	0.9153	1.1162	1.1162	1.0991	1.1058	1.1176
etrmm	RLTN	128	2.9079	1.7645	1.6177	1.4968	1.1035	1.1035	1.0857	1.1154	1.0554
etrmm	RLTN	256	3.1444	2.3725	2.1111	2.0670	1.1246	1.1246	1.1274	1.1170	1.1286
etrmm	RLTN	512	3.1975	2.8689	2.5122	2.4320	1.1084	1.1084	1.1340	1.1281	1.1336
etrmm	RLTU	64	2.6358	0.9843	1.1038	0.9124	1.0758	1.0758	1.0814	1.1193	1.1009
etrmm	RLTU	128	2.9151	1.7638	1.5996	1.5185	1.1117	1.1117	1.0836	1.1089	1.0928
etrmm	RLTU	256	3.1410	2.3723	2.1074	2.0666	1.1212	1.1212	1.0996	1.1225	1.1289
etrmm	RLTU	512	3.1897	2.8574	2.4672	2.4177	1.1325	1.1325	1.1254	1.1285	1.1304
etrmm	RUNN	64	2.6400	0.9801	1.1183	0.9392	1.1111	1.1111	1.0964	1.1118	1.1078
etrmm	RUNN	128	2.9346	1.7667	1.6183	1.5284	1.1066	1.1066	1.1063	1.0976	1.1090
etrmm	RUNN	256	3.1230	2.3794	2.1182	2.0558	1.1220	1.1220	1.1109	1.1235	1.1227
etrmm	RUNN	512	3.1408	2.8947	2.5014	2.4430	1.1328	1.1328	1.1256	1.1220	1.1274
etrmm	RUNU	64	2.5904	0.9788	1.1189	0.9271	1.1101	1.1101	1.0819	1.0880	1.1050
etrmm	RUNU	128	2.8656	1.7745	1.6096	1.5050	1.0996	1.0996	1.1049	1.0879	1.0996
etrmm	RUNU	256	3.1350	2.3902	2.0548	2.0475	1.1132	1.1132	1.1241	1.1175	1.1198
etrmm	RUNU	512	3.2041	2.9044	2.4830	2.4339	1.1324	1.1324	1.1291	1.1231	1.1326
etrmm	RUTN	64	2.6356	0.9843	1.0751	0.8997	1.0713	1.0713	1.0397	1.0566	1.0748
etrmm	RUTN	128	2.8781	1.7720	1.6128	1.5055	1.1101	1.1101	1.0845	1.0722	1.0988
etrmm	RUTN	256	3.1065	2.4004	2.1084	2.0518	1.1184	1.1184	1.1248	1.1249	1.1139
etrmm	RUTN	512	3.1956	2.8822	2.5136	2.4460	1.1301	1.1301	1.1274	1.1288	1.1318
etrmm	RUTU	64	2.6411	0.9757	1.0759	0.9276	1.0706	1.0706	1.0610	1.0720	1.0683
etrmm	RUTU	128	2.9345	1.7651	1.6160	1.4239	1.1016	1.1016	1.1095	1.1042	1.1052
etrmm	RUTU	256	3.1199	2.3412	2.0869	2.0669	1.1259	1.1259	1.1216	1.1248	1.1091
etrmm	RUTU	512	3.1995	2.8350	2.5016	2.4387	1.1314	1.1314	1.1317	1.1317	1.1293
etrmv	LNN	128	1.0810	0.6028	1.6031	0.2079	1.0830	1.0830	1.0058	1.0835	0.9646
etrmv	LNN	256	1.1065	0.8950	1.6241	0.5386	1.1092	1.1092	1.0898	1.1092	1.1091
etrmv	LNN	512	1.1193	0.9556	1.6409	0.9378	1.1239	1.1239	1.0639	1.1273	1.1250
etrmv	LNN	1024	1.0412	1.0048	1.4774	1.0932	1.0605	1.0605	1.0761	1.0536	1.0431
etrmv	LNN/x-1	128	1.0813	0.5746	1.2176	1.2181	1.0767	1.0767	1.0779	1.0777	1.0567
etrmv	LNN/x-1	256	1.1177	0.8795	1.2684	1.2580	1.1164	1.1164	1.1147	1.1149	1.1103
