target	routine	key	size	iters	parallel_blas_GFs	migrated_GFs	ratio
multifloats	mtbmv	LTN	512	200	0.2342	0.1045	2.242
multifloats	mtbmv	LTN	1024	200	0.2446	0.1101	2.221
multifloats	mtbmv	LTN/x2	128	200	0.2469	0.1136	2.174
multifloats	mtbmv	LTN/x2	256	200	0.2303	0.1087	2.118
multifloats	mtbmv	LTN/x2	512	200	0.2317	0.1061	2.183
multifloats	mtbmv	LTN/x2	1024	200	0.2266	0.1035	2.189
multifloats	mtbmv	LTN/x-1	128	200	0.2400	0.1033	2.324
multifloats	mtbmv	LTN/x-1	256	200	0.2264	0.1052	2.152
multifloats	mtbmv	LTN/x-1	512	200	0.2264	0.1045	2.166
multifloats	mtbmv	LTN/x-1	1024	200	0.2272	0.1050	2.165
multifloats	mtbmv	LTU	128	200	0.2528	0.1126	2.244
multifloats	mtbmv	LTU	256	200	0.2440	0.1084	2.252
multifloats	mtbmv	LTU	512	200	0.2384	0.1059	2.250
multifloats	mtbmv	LTU	1024	200	0.2370	0.1064	2.227
multifloats	mtbmv	LTU/x2	128	200	0.2483	0.1170	2.123
multifloats	mtbmv	LTU/x2	256	200	0.2438	0.1103	2.209
multifloats	mtbmv	LTU/x2	512	200	0.2408	0.1104	2.182
multifloats	mtbmv	LTU/x2	1024	200	0.2317	0.1055	2.196
multifloats	mtbmv	LTU/x-1	128	200	0.2474	0.1071	2.311
multifloats	mtbmv	LTU/x-1	256	200	0.2396	0.1090	2.198
multifloats	mtbmv	LTU/x-1	512	200	0.2355	0.1072	2.197
multifloats	mtbmv	LTU/x-1	1024	200	0.2328	0.1075	2.164
multifloats	mtbsv	UNN	128	200	0.8006	0.1822	4.395
multifloats	mtbsv	UNN	256	200	0.9443	0.1943	4.861
multifloats	mtbsv	UNN	512	200	1.0507	0.2024	5.191
multifloats	mtbsv	UNN	1024	200	1.1017	0.2081	5.294
multifloats	mtbsv	UNN/x2	128	200	0.7919	0.1762	4.493
multifloats	mtbsv	UNN/x2	256	200	0.9684	0.1900	5.096
multifloats	mtbsv	UNN/x2	512	200	1.0448	0.1988	5.256
multifloats	mtbsv	UNN/x2	1024	200	1.1679	0.2034	5.741
multifloats	mtbsv	UNN/x-1	128	200	0.7757	0.1785	4.345
multifloats	mtbsv	UNN/x-1	256	200	0.9891	0.1835	5.390
multifloats	mtbsv	UNN/x-1	512	200	1.0632	0.1992	5.338
multifloats	mtbsv	UNN/x-1	1024	200	1.0759	0.2018	5.331
multifloats	mtbsv	UNU	128	200	0.8799	0.1961	4.488
multifloats	mtbsv	UNU	256	200	1.0367	0.2114	4.904
multifloats	mtbsv	UNU	512	200	1.1190	0.2184	5.123
multifloats	mtbsv	UNU	1024	200	1.1055	0.2205	5.014
multifloats	mtbsv	UNU/x2	128	200	0.8088	0.1885	4.289
multifloats	mtbsv	UNU/x2	256	200	1.0350	0.1962	5.275
multifloats	mtbsv	UNU/x2	512	200	1.1078	0.2053	5.396
multifloats	mtbsv	UNU/x2	1024	200	1.0868	0.2154	5.045
multifloats	mtbsv	UNU/x-1	128	200	0.8559	0.1891	4.526
multifloats	mtbsv	UNU/x-1	256	200	0.9415	0.2034	4.628
multifloats	mtbsv	UNU/x-1	512	200	1.1205	0.2092	5.356
multifloats	mtbsv	UNU/x-1	1024	200	1.2035	0.2134	5.640
multifloats	mtbsv	UTN	128	200	0.6565	0.1688	3.890
multifloats	mtbsv	UTN	256	200	0.9680	0.1911	5.066
multifloats	mtbsv	UTN	512	200	1.2747	0.1919	6.643
multifloats	mtbsv	UTN	1024	200	1.4989	0.2071	7.236
multifloats	mtbsv	UTN/x2	128	200	0.6708	0.1699	3.947
multifloats	mtbsv	UTN/x2	256	200	0.9854	0.1807	5.452
multifloats	mtbsv	UTN/x2	512	200	1.2714	0.1916	6.637
multifloats	mtbsv	UTN/x2	1024	200	1.3171	0.1940	6.789
multifloats	mtbsv	UTN/x-1	128	200	0.6693	0.1660	4.033
multifloats	mtbsv	UTN/x-1	256	200	0.9746	0.1822	5.348
multifloats	mtbsv	UTN/x-1	512	200	1.2567	0.1894	6.637
multifloats	mtbsv	UTN/x-1	1024	200	1.4305	0.1933	7.402
multifloats	mtbsv	UTU	128	200	0.6984	0.1784	3.914
multifloats	mtbsv	UTU	256	200	1.0216	0.1949	5.242
multifloats	mtbsv	UTU	512	200	1.3239	0.2106	6.285
multifloats	mtbsv	UTU	1024	200	1.5377	0.2154	7.139
multifloats	mtbsv	UTU/x2	128	200	0.6966	0.1726	4.036
multifloats	mtbsv	UTU/x2	256	200	0.9913	0.1933	5.128
multifloats	mtbsv	UTU/x2	512	200	1.2132	0.2016	6.019
multifloats	mtbsv	UTU/x2	1024	200	1.4421	0.2065	6.984
multifloats	mtbsv	UTU/x-1	128	200	0.7332	0.1802	4.069
multifloats	mtbsv	UTU/x-1	256	200	1.0653	0.1890	5.638
multifloats	mtbsv	UTU/x-1	512	200	1.3430	0.2045	6.568
multifloats	mtbsv	UTU/x-1	1024	200	1.5059	0.2084	7.226
multifloats	mtbsv	LNN	128	200	0.6923	0.1728	4.007
multifloats	mtbsv	LNN	256	200	0.9002	0.1942	4.635
multifloats	mtbsv	LNN	512	200	0.8815	0.1999	4.410
multifloats	mtbsv	LNN	1024	200	1.0791	0.2071	5.211
multifloats	mtbsv	LNN/x2	128	200	0.7715	0.1625	4.747
multifloats	mtbsv	LNN/x2	256	200	0.9853	0.1822	5.407
multifloats	mtbsv	LNN/x2	512	200	1.1832	0.1898	6.233
multifloats	mtbsv	LNN/x2	1024	200	1.2887	0.1971	6.538
multifloats	mtbsv	LNN/x-1	128	200	0.7752	0.1652	4.692
multifloats	mtbsv	LNN/x-1	256	200	0.8602	0.1805	4.765
multifloats	mtbsv	LNN/x-1	512	200	1.2060	0.1913	6.304
multifloats	mtbsv	LNN/x-1	1024	200	1.3031	0.2008	6.491
multifloats	mtbsv	LNU	128	200	0.7787	0.1851	4.207
multifloats	mtbsv	LNU	256	200	0.9529	0.2064	4.618
multifloats	mtbsv	LNU	512	200	1.0747	0.2172	4.949
multifloats	mtbsv	LNU	1024	200	1.1409	0.2198	5.191
multifloats	mtbsv	LNU/x2	128	200	0.8457	0.1848	4.576
multifloats	mtbsv	LNU/x2	256	200	1.1124	0.1923	5.784
multifloats	mtbsv	LNU/x2	512	200	1.2990	0.2070	6.276
multifloats	mtbsv	LNU/x2	1024	200	1.3881	0.2151	6.452
multifloats	mtbsv	LNU/x-1	128	200	0.9266	0.1857	4.989
multifloats	mtbsv	LNU/x-1	256	200	1.1292	0.1990	5.675
multifloats	mtbsv	LNU/x-1	512	200	1.2609	0.2045	6.165
multifloats	mtbsv	LNU/x-1	1024	200	1.3474	0.2096	6.428
multifloats	mtbsv	LTN	128	200	0.6420	0.1755	3.658
multifloats	mtbsv	LTN	256	200	0.9302	0.1967	4.730
multifloats	mtbsv	LTN	512	200	1.0733	0.1983	5.413
multifloats	mtbsv	LTN	1024	200	1.2730	0.2080	6.120
multifloats	mtbsv	LTN/x2	128	200	0.6957	0.1775	3.920
multifloats	mtbsv	LTN/x2	256	200	1.0901	0.2052	5.313
multifloats	mtbsv	LTN/x2	512	200	1.2415	0.2082	5.962
multifloats	mtbsv	LTN/x2	1024	200	1.4639	0.2134	6.861
multifloats	mtbsv	LTN/x-1	128	200	0.6593	0.1768	3.728
multifloats	mtbsv	LTN/x-1	256	200	1.0364	0.1998	5.188
multifloats	mtbsv	LTN/x-1	512	200	1.2251	0.1965	6.233
multifloats	mtbsv	LTN/x-1	1024	200	1.2852	0.2061	6.236
multifloats	mtbsv	LTU	128	200	0.7479	0.1910	3.916
multifloats	mtbsv	LTU	256	200	1.1010	0.2121	5.190
multifloats	mtbsv	LTU	512	200	1.2777	0.2164	5.903
multifloats	mtbsv	LTU	1024	200	1.4647	0.2223	6.590
multifloats	mtbsv	LTU/x2	128	200	0.7406	0.1831	4.045
multifloats	mtbsv	LTU/x2	256	200	1.1252	0.2103	5.351
multifloats	mtbsv	LTU/x2	512	200	1.0479	0.2069	5.064
multifloats	mtbsv	LTU/x2	1024	200	1.4834	0.2207	6.720
multifloats	mtbsv	LTU/x-1	128	200	0.6872	0.1877	3.661
multifloats	mtbsv	LTU/x-1	256	200	0.8991	0.2130	4.222
multifloats	mtbsv	LTU/x-1	512	200	1.2927	0.2153	6.004
multifloats	mtbsv	LTU/x-1	1024	200	1.4343	0.2171	6.606
multifloats	mtpmv	UNN	128	200	0.3693	0.1045	3.534
multifloats	mtpmv	UNN	256	200	0.3727	0.1055	3.532
multifloats	mtpmv	UNN	512	200	0.3878	0.1065	3.641
multifloats	mtpmv	UNN	1024	200	0.3764	0.1044	3.607
multifloats	mtpmv	UNN/x2	128	200	0.3891	0.1045	3.723
multifloats	mtpmv	UNN/x2	256	200	0.3966	0.1032	3.844
multifloats	mtpmv	UNN/x2	512	200	0.3897	0.1029	3.787
multifloats	mtpmv	UNN/x2	1024	200	0.3688	0.1019	3.620
multifloats	mtpmv	UNN/x-1	128	200	0.4067	0.1059	3.840
multifloats	mtpmv	UNN/x-1	256	200	0.3709	0.1022	3.630
multifloats	mtpmv	UNN/x-1	512	200	0.3847	0.1038	3.704
multifloats	mtpmv	UNN/x-1	1024	200	0.3798	0.1040	3.650
multifloats	mtpmv	UNU	128	200	0.3790	0.1026	3.693
multifloats	mtpmv	UNU	256	200	0.3774	0.1062	3.553
multifloats	mtpmv	UNU	512	200	0.3923	0.1044	3.759
multifloats	mtpmv	UNU	1024	200	0.3874	0.1068	3.627
multifloats	mtpmv	UNU/x2	128	200	0.3737	0.1054	3.545
multifloats	mtpmv	UNU/x2	256	200	0.3910	0.1035	3.777
multifloats	mtpmv	UNU/x2	512	200	0.3885	0.1054	3.685
multifloats	mtpmv	UNU/x2	1024	200	0.3748	0.1016	3.690
multifloats	mtpmv	UNU/x-1	128	200	0.3807	0.1025	3.713
multifloats	mtpmv	UNU/x-1	256	200	0.3776	0.1019	3.705
multifloats	mtpmv	UNU/x-1	512	200	0.3826	0.1038	3.685
multifloats	mtpmv	UNU/x-1	1024	200	0.3897	0.1059	3.680
multifloats	mtpmv	UTN	128	200	0.2312	0.1086	2.129
multifloats	mtpmv	UTN	256	200	0.2224	0.1099	2.023
multifloats	mtpmv	UTN	512	200	0.2221	0.1070	2.075
multifloats	mtpmv	UTN	1024	200	0.2185	0.1055	2.072
multifloats	mtpmv	UTN/x2	128	200	0.2152	0.1040	2.069
multifloats	mtpmv	UTN/x2	256	200	0.2186	0.1047	2.088
multifloats	mtpmv	UTN/x2	512	200	0.2131	0.1064	2.002
multifloats	mtpmv	UTN/x2	1024	200	0.2108	0.1044	2.019
multifloats	mtpmv	UTN/x-1	128	200	0.2221	0.1089	2.038
multifloats	mtpmv	UTN/x-1	256	200	0.2191	0.1068	2.050
multifloats	mtpmv	UTN/x-1	512	200	0.2191	0.1055	2.076
multifloats	mtpmv	UTN/x-1	1024	200	0.2160	0.1048	2.061
multifloats	mtpmv	UTU	128	200	0.2176	0.1045	2.083
multifloats	mtpmv	UTU	256	200	0.2240	0.1065	2.104
multifloats	mtpmv	UTU	512	200	0.2197	0.1053	2.087
multifloats	mtpmv	UTU	1024	200	0.2113	0.1064	1.985
multifloats	mtpmv	UTU/x2	128	200	0.2266	0.1089	2.081
multifloats	mtpmv	UTU/x2	256	200	0.2226	0.1068	2.085
multifloats	mtpmv	UTU/x2	512	200	0.2196	0.1084	2.026
multifloats	mtpmv	UTU/x2	1024	200	0.2144	0.1057	2.029
multifloats	mtpmv	UTU/x-1	128	200	0.2160	0.1039	2.078
multifloats	mtpmv	UTU/x-1	256	200	0.2191	0.1041	2.106
multifloats	mtpmv	UTU/x-1	512	200	0.2188	0.1059	2.066
multifloats	mtpmv	UTU/x-1	1024	200	0.2141	0.1041	2.057
multifloats	mtpmv	LNN	128	200	0.3726	0.1094	3.406
multifloats	mtpmv	LNN	256	200	0.3835	0.1048	3.659
multifloats	mtpmv	LNN	512	200	0.3843	0.1063	3.615
multifloats	mtpmv	LNN	1024	200	0.3741	0.1053	3.551
multifloats	mtpmv	LNN/x2	128	200	0.3658	0.1045	3.499
multifloats	mtpmv	LNN/x2	256	200	0.3695	0.1047	3.530
multifloats	mtpmv	LNN/x2	512	200	0.3753	0.1026	3.658
multifloats	mtpmv	LNN/x2	1024	200	0.3750	0.1038	3.614
multifloats	mtpmv	LNN/x-1	128	200	0.3702	0.1021	3.625
multifloats	mtpmv	LNN/x-1	256	200	0.3775	0.1076	3.509
multifloats	mtpmv	LNN/x-1	512	200	0.3820	0.1074	3.558
multifloats	mtpmv	LNN/x-1	1024	200	0.3744	0.1051	3.563
multifloats	mtpmv	LNU	128	200	0.3994	0.1093	3.654
multifloats	mtpmv	LNU	256	200	0.3837	0.1060	3.618
multifloats	mtpmv	LNU	512	200	0.3982	0.1067	3.731
multifloats	mtpmv	LNU	1024	200	0.3757	0.1067	3.522
multifloats	mtpmv	LNU/x2	128	200	0.3788	0.1042	3.637
multifloats	mtpmv	LNU/x2	256	200	0.3768	0.1068	3.529
multifloats	mtpmv	LNU/x2	512	200	0.3884	0.1082	3.591
multifloats	mtpmv	LNU/x2	1024	200	0.3697	0.1048	3.529
multifloats	mtpmv	LNU/x-1	128	200	0.3749	0.1035	3.624
multifloats	mtpmv	LNU/x-1	256	200	0.3898	0.1054	3.699
multifloats	mtpmv	LNU/x-1	512	200	0.3739	0.1053	3.550
multifloats	mtpmv	LNU/x-1	1024	200	0.3708	0.1052	3.525
multifloats	mtpmv	LTN	128	200	0.2246	0.1072	2.096
multifloats	mtpmv	LTN	256	200	0.2175	0.1078	2.016
multifloats	mtpmv	LTN	512	200	0.2184	0.1054	2.072
multifloats	mtpmv	LTN	1024	200	0.2155	0.1054	2.044
multifloats	mtpmv	LTN/x2	128	200	0.2267	0.1052	2.155
multifloats	mtpmv	LTN/x2	256	200	0.2199	0.1066	2.063
multifloats	mtpmv	LTN/x2	512	200	0.2187	0.1044	2.095
multifloats	mtpmv	LTN/x2	1024	200	0.2163	0.1049	2.061
multifloats	mtpmv	LTN/x-1	128	200	0.2159	0.1047	2.063
multifloats	mtpmv	LTN/x-1	256	200	0.2190	0.1051	2.083
multifloats	mtpmv	LTN/x-1	512	200	0.2186	0.1059	2.064
multifloats	mtpmv	LTN/x-1	1024	200	0.2163	0.1056	2.049
multifloats	mtpmv	LTU	128	200	0.2196	0.1052	2.086
multifloats	mtpmv	LTU	256	200	0.2143	0.1061	2.020
multifloats	mtpmv	LTU	512	200	0.2189	0.1067	2.052
multifloats	mtpmv	LTU	1024	200	0.2142	0.1055	2.030
multifloats	mtpmv	LTU/x2	128	200	0.2282	0.1084	2.106
multifloats	mtpmv	LTU/x2	256	200	0.2184	0.1065	2.050
multifloats	mtpmv	LTU/x2	512	200	0.2200	0.1075	2.046
multifloats	mtpmv	LTU/x2	1024	200	0.2150	0.1056	2.036
multifloats	mtpmv	LTU/x-1	128	200	0.2247	0.1089	2.065
multifloats	mtpmv	LTU/x-1	256	200	0.2220	0.1077	2.061
multifloats	mtpmv	LTU/x-1	512	200	0.2186	0.1077	2.029
multifloats	mtpmv	LTU/x-1	1024	200	0.2143	0.1044	2.052
multifloats	mtpsv	UNN	128	200	0.6088	0.1420	4.287
multifloats	mtpsv	UNN	256	200	0.9081	0.1715	5.295
multifloats	mtpsv	UNN	512	200	1.1294	0.1946	5.804
multifloats	mtpsv	UNN	1024	200	1.2681	0.2037	6.224
multifloats	mtpsv	UNN/x2	128	200	0.5904	0.1405	4.201
multifloats	mtpsv	UNN/x2	256	200	0.8140	0.1697	4.797
multifloats	mtpsv	UNN/x2	512	200	0.9765	0.1876	5.205
multifloats	mtpsv	UNN/x2	1024	200	1.1323	0.2041	5.548
multifloats	mtpsv	UNN/x-1	128	200	0.6071	0.1417	4.284
multifloats	mtpsv	UNN/x-1	256	200	0.8331	0.1775	4.694
multifloats	mtpsv	UNN/x-1	512	200	0.9849	0.1905	5.169
multifloats	mtpsv	UNN/x-1	1024	200	1.1133	0.2033	5.475
multifloats	mtpsv	UNU	128	200	0.6621	0.1483	4.464
multifloats	mtpsv	UNU	256	200	0.9171	0.1804	5.085
multifloats	mtpsv	UNU	512	200	1.1295	0.1928	5.858
multifloats	mtpsv	UNU	1024	200	1.2150	0.2100	5.785
multifloats	mtpsv	UNU/x2	128	200	0.6308	0.1487	4.241
multifloats	mtpsv	UNU/x2	256	200	0.8469	0.1795	4.718
multifloats	mtpsv	UNU/x2	512	200	1.0396	0.1994	5.213
multifloats	mtpsv	UNU/x2	1024	200	1.1783	0.2116	5.568
multifloats	mtpsv	UNU/x-1	128	200	0.6311	0.1479	4.266
multifloats	mtpsv	UNU/x-1	256	200	0.8767	0.1806	4.854
multifloats	mtpsv	UNU/x-1	512	200	1.0512	0.1969	5.338
multifloats	mtpsv	UNU/x-1	1024	200	1.1422	0.2094	5.455
multifloats	mtpsv	UTN	128	200	0.4863	0.1569	3.099
multifloats	mtpsv	UTN	256	200	0.7275	0.1879	3.872
multifloats	mtpsv	UTN	512	200	1.0335	0.1989	5.196
multifloats	mtpsv	UTN	1024	200	1.2391	0.2056	6.027
multifloats	mtpsv	UTN/x2	128	200	0.4542	0.1553	2.925
multifloats	mtpsv	UTN/x2	256	200	0.6137	0.1788	3.433
multifloats	mtpsv	UTN/x2	512	200	0.7822	0.1981	3.949
multifloats	mtpsv	UTN/x2	1024	200	0.8614	0.2057	4.188
multifloats	mtpsv	UTN/x-1	128	200	0.4546	0.1553	2.928
multifloats	mtpsv	UTN/x-1	256	200	0.6157	0.1836	3.353
multifloats	mtpsv	UTN/x-1	512	200	0.7636	0.1949	3.919
multifloats	mtpsv	UTN/x-1	1024	200	0.8539	0.2029	4.208
multifloats	mtpsv	UTU	128	200	0.5229	0.1665	3.140
multifloats	mtpsv	UTU	256	200	0.7907	0.1855	4.262
multifloats	mtpsv	UTU	512	200	1.0767	0.2003	5.377
multifloats	mtpsv	UTU	1024	200	1.3019	0.2071	6.287
multifloats	mtpsv	UTU/x2	128	200	0.4720	0.1462	3.228
multifloats	mtpsv	UTU/x2	256	200	0.6342	0.1816	3.492
multifloats	mtpsv	UTU/x2	512	200	0.8127	0.1978	4.108
multifloats	mtpsv	UTU/x2	1024	200	0.9052	0.2062	4.391
multifloats	mtpsv	UTU/x-1	128	200	0.4772	0.1586	3.008
multifloats	mtpsv	UTU/x-1	256	200	0.6590	0.1791	3.679
multifloats	mtpsv	UTU/x-1	512	200	0.8085	0.1973	4.098
multifloats	mtpsv	UTU/x-1	1024	200	0.9021	0.2055	4.389
multifloats	mtpsv	LNN	128	200	0.5757	0.1453	3.962
multifloats	mtpsv	LNN	256	200	0.8908	0.1770	5.034
multifloats	mtpsv	LNN	512	200	1.1393	0.1995	5.711
multifloats	mtpsv	LNN	1024	200	1.2397	0.2131	5.818
multifloats	mtpsv	LNN/x2	128	200	0.5602	0.1368	4.095
multifloats	mtpsv	LNN/x2	256	200	0.8362	0.1740	4.806
multifloats	mtpsv	LNN/x2	512	200	1.0554	0.1991	5.302
multifloats	mtpsv	LNN/x2	1024	200	1.1291	0.2032	5.558
multifloats	mtpsv	LNN/x-1	128	200	0.5698	0.1382	4.124
multifloats	mtpsv	LNN/x-1	256	200	0.8395	0.1779	4.720
multifloats	mtpsv	LNN/x-1	512	200	1.0779	0.2020	5.336
multifloats	mtpsv	LNN/x-1	1024	200	1.1447	0.2076	5.514
multifloats	mtpsv	LNU	128	200	0.6312	0.1492	4.232
multifloats	mtpsv	LNU	256	200	0.9267	0.1910	4.851
multifloats	mtpsv	LNU	512	200	1.1417	0.2052	5.563
multifloats	mtpsv	LNU	1024	200	1.3167	0.2147	6.134
multifloats	mtpsv	LNU/x2	128	200	0.6229	0.1481	4.206
multifloats	mtpsv	LNU/x2	256	200	0.8981	0.1832	4.902
multifloats	mtpsv	LNU/x2	512	200	1.1240	0.1995	5.635
multifloats	mtpsv	LNU/x2	1024	200	1.1353	0.2149	5.283
multifloats	mtpsv	LNU/x-1	128	200	0.6125	0.1500	4.083
multifloats	mtpsv	LNU/x-1	256	200	0.9050	0.1852	4.886
multifloats	mtpsv	LNU/x-1	512	200	1.1132	0.2092	5.321
multifloats	mtpsv	LNU/x-1	1024	200	1.1976	0.2164	5.534
multifloats	mtpsv	LTN	128	200	0.4904	0.1621	3.024
multifloats	mtpsv	LTN	256	200	0.6826	0.1802	3.788
multifloats	mtpsv	LTN	512	200	0.8774	0.1966	4.462
multifloats	mtpsv	LTN	1024	200	1.0805	0.2075	5.208
multifloats	mtpsv	LTN/x2	128	200	0.5005	0.1639	3.055
multifloats	mtpsv	LTN/x2	256	200	0.7416	0.1901	3.902
multifloats	mtpsv	LTN/x2	512	200	0.9009	0.1978	4.555
multifloats	mtpsv	LTN/x2	1024	200	1.2132	0.2142	5.665
multifloats	mtpsv	LTN/x-1	128	200	0.4660	0.1577	2.956
multifloats	mtpsv	LTN/x-1	256	200	0.7050	0.1848	3.814
multifloats	mtpsv	LTN/x-1	512	200	0.9052	0.1965	4.606
multifloats	mtpsv	LTN/x-1	1024	200	1.2021	0.2134	5.633
multifloats	mtpsv	LTU	128	200	0.5137	0.1658	3.099
multifloats	mtpsv	LTU	256	200	0.7220	0.1820	3.968
multifloats	mtpsv	LTU	512	200	0.9258	0.1963	4.717
multifloats	mtpsv	LTU	1024	200	1.0567	0.2060	5.129
multifloats	mtpsv	LTU/x2	128	200	0.5239	0.1660	3.156
multifloats	mtpsv	LTU/x2	256	200	0.7853	0.1859	4.223
multifloats	mtpsv	LTU/x2	512	200	0.9852	0.2020	4.877
multifloats	mtpsv	LTU/x2	1024	200	1.2444	0.2124	5.860
multifloats	mtpsv	LTU/x-1	128	200	0.4813	0.1573	3.060
multifloats	mtpsv	LTU/x-1	256	200	0.7762	0.1875	4.139
multifloats	mtpsv	LTU/x-1	512	200	0.9819	0.2032	4.832
multifloats	mtpsv	LTU/x-1	1024	200	1.2497	0.2123	5.887
multifloats	mtrmv	UNN	128	200	0.3672	0.1071	3.430
multifloats	mtrmv	UNN	256	200	0.3762	0.1091	3.447
multifloats	mtrmv	UNN	512	200	0.3879	0.1100	3.525
multifloats	mtrmv	UNN	1024	200	0.3918	0.1103	3.554
multifloats	mtrmv	UNN/x2	128	200	0.3971	0.1101	3.605
multifloats	mtrmv	UNN/x2	256	200	0.3988	0.1103	3.615
multifloats	mtrmv	UNN/x2	512	200	0.4013	0.1095	3.664
multifloats	mtrmv	UNN/x2	1024	200	0.3953	0.1097	3.602
multifloats	mtrmv	UNN/x-1	128	200	0.3987	0.1093	3.648
multifloats	mtrmv	UNN/x-1	256	200	0.3973	0.1096	3.626
multifloats	mtrmv	UNN/x-1	512	200	0.3971	0.1096	3.624
multifloats	mtrmv	UNN/x-1	1024	200	0.3944	0.1094	3.603
multifloats	mtrmv	UNU	128	200	0.4057	0.1094	3.709
multifloats	mtrmv	UNU	256	200	0.3965	0.1101	3.600
multifloats	mtrmv	UNU	512	200	0.3951	0.1103	3.582
multifloats	mtrmv	UNU	1024	200	0.3899	0.1092	3.571
multifloats	mtrmv	UNU/x2	128	200	0.3782	0.1104	3.425
multifloats	mtrmv	UNU/x2	256	200	0.3932	0.1105	3.557
multifloats	mtrmv	UNU/x2	512	200	0.4012	0.1097	3.658
multifloats	mtrmv	UNU/x2	1024	200	0.3954	0.1094	3.615
multifloats	mtrmv	UNU/x-1	128	200	0.3977	0.1103	3.604
multifloats	mtrmv	UNU/x-1	256	200	0.3965	0.1091	3.634
multifloats	mtrmv	UNU/x-1	512	200	0.4015	0.1102	3.645
multifloats	mtrmv	UNU/x-1	1024	200	0.3944	0.1095	3.603
multifloats	mtrmv	UTN	128	200	0.2278	0.1114	2.045
multifloats	mtrmv	UTN	256	200	0.2266	0.1102	2.057
multifloats	mtrmv	UTN	512	200	0.2261	0.1107	2.044
multifloats	mtrmv	UTN	1024	200	0.2247	0.1092	2.058
multifloats	mtrmv	UTN/x2	128	200	0.2284	0.1071	2.133
multifloats	mtrmv	UTN/x2	256	200	0.2270	0.1107	2.051
multifloats	mtrmv	UTN/x2	512	200	0.2263	0.1095	2.066
multifloats	mtrmv	UTN/x2	1024	200	0.2246	0.1099	2.043
multifloats	mtrmv	UTN/x-1	128	200	0.2259	0.1115	2.027
multifloats	mtrmv	UTN/x-1	256	200	0.2255	0.1106	2.040
multifloats	mtrmv	UTN/x-1	512	200	0.2259	0.1110	2.035
multifloats	mtrmv	UTN/x-1	1024	200	0.2245	0.1101	2.039
multifloats	mtrmv	UTU	128	200	0.2252	0.1108	2.032
multifloats	mtrmv	UTU	256	200	0.2270	0.1103	2.059
multifloats	mtrmv	UTU	512	200	0.2262	0.1111	2.037
multifloats	mtrmv	UTU	1024	200	0.2244	0.1098	2.044
multifloats	mtrmv	UTU/x2	128	200	0.2283	0.1113	2.051
multifloats	mtrmv	UTU/x2	256	200	0.2263	0.1105	2.047
multifloats	mtrmv	UTU/x2	512	200	0.2269	0.1108	2.049
multifloats	mtrmv	UTU/x2	1024	200	0.2239	0.1103	2.030
multifloats	mtrmv	UTU/x-1	128	200	0.2284	0.1104	2.068
multifloats	mtrmv	UTU/x-1	256	200	0.2244	0.1090	2.059
multifloats	mtrmv	UTU/x-1	512	200	0.2263	0.1107	2.044
multifloats	mtrmv	UTU/x-1	1024	200	0.2240	0.1104	2.028
multifloats	mtrmv	LNN	128	200	0.3864	0.1099	3.518
multifloats	mtrmv	LNN	256	200	0.3901	0.1101	3.544
multifloats	mtrmv	LNN	512	200	0.3889	0.1100	3.536
multifloats	mtrmv	LNN	1024	200	0.3901	0.1100	3.547
multifloats	mtrmv	LNN/x2	128	200	0.3878	0.1092	3.553
multifloats	mtrmv	LNN/x2	256	200	0.3909	0.1096	3.566
multifloats	mtrmv	LNN/x2	512	200	0.3924	0.1099	3.569
multifloats	mtrmv	LNN/x2	1024	200	0.3905	0.1091	3.578
multifloats	mtrmv	LNN/x-1	128	200	0.3901	0.1101	3.544
multifloats	mtrmv	LNN/x-1	256	200	0.3926	0.1103	3.560
multifloats	mtrmv	LNN/x-1	512	200	0.3904	0.1095	3.566
multifloats	mtrmv	LNN/x-1	1024	200	0.3928	0.1094	3.592
multifloats	mtrmv	LNU	128	200	0.3900	0.1105	3.529
multifloats	mtrmv	LNU	256	200	0.3884	0.1098	3.538
multifloats	mtrmv	LNU	512	200	0.3846	0.1097	3.507
multifloats	mtrmv	LNU	1024	200	0.3898	0.1099	3.548
multifloats	mtrmv	LNU/x2	128	200	0.3777	0.1103	3.426
multifloats	mtrmv	LNU/x2	256	200	0.3927	0.1090	3.604
multifloats	mtrmv	LNU/x2	512	200	0.3893	0.1097	3.549
multifloats	mtrmv	LNU/x2	1024	200	0.3906	0.1096	3.565
multifloats	mtrmv	LNU/x-1	128	200	0.3924	0.1102	3.562
multifloats	mtrmv	LNU/x-1	256	200	0.3946	0.1108	3.560
multifloats	mtrmv	LNU/x-1	512	200	0.3950	0.1100	3.592
multifloats	mtrmv	LNU/x-1	1024	200	0.3932	0.1100	3.575
multifloats	mtrmv	LTN	128	200	0.2310	0.1113	2.076
multifloats	mtrmv	LTN	256	200	0.2287	0.1109	2.063
multifloats	mtrmv	LTN	512	200	0.2235	0.1107	2.018
multifloats	mtrmv	LTN	1024	200	0.2259	0.1103	2.048
multifloats	mtrmv	LTN/x2	128	200	0.2311	0.1098	2.105
multifloats	mtrmv	LTN/x2	256	200	0.2273	0.1095	2.075
multifloats	mtrmv	LTN/x2	512	200	0.2254	0.1107	2.036
multifloats	mtrmv	LTN/x2	1024	200	0.2255	0.1104	2.043
multifloats	mtrmv	LTN/x-1	128	200	0.2307	0.1113	2.073
multifloats	mtrmv	LTN/x-1	256	200	0.2267	0.1105	2.052
